District_Name,UnitName,year,firs
KALABURAGI,YEDRAMI PS,2020,18.33
KALABURAGI,YEDRAMI PS,2021,20.0
KALABURAGI,YEDRAMI PS,2022,21.67
KALABURAGI,YEDRAMI PS,2023,23.33
KALABURAGI,YEDRAMI PS,2024,25.0
KALABURAGI,DEVALAGANGAPUR PS,2019,20.53
KALABURAGI,DEVALAGANGAPUR PS,2020,22.59
KALABURAGI,DEVALAGANGAPUR PS,2021,24.64
KALABURAGI,DEVALAGANGAPUR PS,2022,26.69
KALABURAGI,DEVALAGANGAPUR PS,2023,28.75
KALABURAGI,DEVALAGANGAPUR PS,2024,30.8
KALABURAGI,CHITTAPURA PS,2019,22.4
KALABURAGI,CHITTAPURA PS,2020,24.64
KALABURAGI,CHITTAPURA PS,2021,26.88
KALABURAGI,CHITTAPURA PS,2022,29.12
KALABURAGI,CHITTAPURA PS,2023,31.36
KALABURAGI,CHITTAPURA PS,2024,33.6
KALABURAGI,REVOOR PS,2019,22.4
KALABURAGI,REVOOR PS,2020,24.64
KALABURAGI,REVOOR PS,2021,26.88
KALABURAGI,REVOOR PS,2022,29.12
KALABURAGI,REVOOR PS,2023,31.36
KALABURAGI,REVOOR PS,2024,33.6
KALABURAGI,NARONA PS,2019,24.0
KALABURAGI,NARONA PS,2020,26.4
KALABURAGI,NARONA PS,2021,28.8
KALABURAGI,NARONA PS,2022,31.2
KALABURAGI,NARONA PS,2023,33.6
KALABURAGI,NARONA PS,2024,36.0
KALABURAGI,SULEPET PS,2019,24.27
KALABURAGI,SULEPET PS,2020,26.69
KALABURAGI,SULEPET PS,2021,29.12
KALABURAGI,SULEPET PS,2022,31.55
KALABURAGI,SULEPET PS,2023,33.97
KALABURAGI,SULEPET PS,2024,36.4
KALABURAGI,ALLAND PS,2019,25.44
KALABURAGI,ALLAND PS,2020,27.98
KALABURAGI,ALLAND PS,2021,30.53
KALABURAGI,ALLAND PS,2022,33.07
KALABURAGI,ALLAND PS,2023,35.62
KALABURAGI,ALLAND PS,2024,38.16
KALABURAGI,RATKAL PS,2019,26.72
KALABURAGI,RATKAL PS,2020,29.39
KALABURAGI,RATKAL PS,2021,32.06
KALABURAGI,RATKAL PS,2022,34.74
KALABURAGI,RATKAL PS,2023,37.41
KALABURAGI,RATKAL PS,2024,40.08
KALABURAGI,SEDAM PS,2019,27.36
KALABURAGI,SEDAM PS,2020,30.1
KALABURAGI,SEDAM PS,2021,32.83
KALABURAGI,SEDAM PS,2022,35.57
KALABURAGI,SEDAM PS,2023,38.3
KALABURAGI,SEDAM PS,2024,41.04
KALABURAGI,AFZALPUR PS,2021,30.2
KALABURAGI,AFZALPUR PS,2022,35.23
KALABURAGI,AFZALPUR PS,2023,40.27
KALABURAGI,AFZALPUR PS,2024,45.3
KALABURAGI,CHINCHOLI PS,2022,30.4
KALABURAGI,CHINCHOLI PS,2023,38.0
KALABURAGI,CHINCHOLI PS,2024,45.6
KALABURAGI,SHAHABAD TOWN PS,2023,30.4
KALABURAGI,SHAHABAD TOWN PS,2024,45.6
KALABURAGI,MAHAGOAN PS,2019,35.4
KALABURAGI,MAHAGOAN PS,2020,38.94
KALABURAGI,MAHAGOAN PS,2021,42.48
KALABURAGI,MAHAGOAN PS,2022,46.02
KALABURAGI,MAHAGOAN PS,2023,49.56
KALABURAGI,MAHAGOAN PS,2024,53.1
KALABURAGI,WADI PS,2019,35.52
KALABURAGI,WADI PS,2020,39.07
KALABURAGI,WADI PS,2021,42.62
KALABURAGI,WADI PS,2022,46.18
KALABURAGI,WADI PS,2023,49.73
KALABURAGI,WADI PS,2024,53.28
KALABURAGI,MUDHOL PS,2023,35.6
KALABURAGI,MUDHOL PS,2024,53.4
KALABURAGI,KAMALAPUR PS,2019,40.48
KALABURAGI,KAMALAPUR PS,2020,44.53
KALABURAGI,KAMALAPUR PS,2021,48.58
KALABURAGI,KAMALAPUR PS,2022,52.62
KALABURAGI,KAMALAPUR PS,2023,56.67
KALABURAGI,KAMALAPUR PS,2024,60.72
KALABURAGI,NELOGI PS,2019,40.67
KALABURAGI,NELOGI PS,2020,44.73
KALABURAGI,NELOGI PS,2021,48.8
KALABURAGI,NELOGI PS,2022,52.87
KALABURAGI,NELOGI PS,2023,56.93
KALABURAGI,NELOGI PS,2024,61.0
KALABURAGI,JEWARGI PS,2019,58.2
KALABURAGI,JEWARGI PS,2020,64.02
KALABURAGI,JEWARGI PS,2021,69.84
KALABURAGI,JEWARGI PS,2022,75.66
KALABURAGI,JEWARGI PS,2023,81.48
KALABURAGI,JEWARGI PS,2024,87.3
KALABURAGI CITY,KALABURAGI CITY CENCRIME PS,2019,21.07
KALABURAGI CITY,KALABURAGI CITY CENCRIME PS,2020,23.17
KALABURAGI CITY,KALABURAGI CITY CENCRIME PS,2021,25.28
KALABURAGI CITY,KALABURAGI CITY CENCRIME PS,2022,27.39
KALABURAGI CITY,KALABURAGI CITY CENCRIME PS,2023,29.49
KALABURAGI CITY,KALABURAGI CITY CENCRIME PS,2024,31.6
KALABURAGI CITY,ROZA PS,2019,47.87
KALABURAGI CITY,ROZA PS,2020,52.65
KALABURAGI CITY,ROZA PS,2021,57.44
KALABURAGI CITY,ROZA PS,2022,62.23
KALABURAGI CITY,ROZA PS,2023,67.01
KALABURAGI CITY,ROZA PS,2024,71.8
KALABURAGI CITY,MB NAGAR PS,2019,60.93
KALABURAGI CITY,MB NAGAR PS,2020,67.03
KALABURAGI CITY,MB NAGAR PS,2021,73.12
KALABURAGI CITY,MB NAGAR PS,2022,79.21
KALABURAGI CITY,MB NAGAR PS,2023,85.31
KALABURAGI CITY,MB NAGAR PS,2024,91.4
KALABURAGI CITY,KALABURAGI CITY WOMEN PS,2020,63.52
KALABURAGI CITY,KALABURAGI CITY WOMEN PS,2021,71.46
KALABURAGI CITY,KALABURAGI CITY WOMEN PS,2022,79.4
KALABURAGI CITY,KALABURAGI CITY WOMEN PS,2023,87.34
KALABURAGI CITY,KALABURAGI CITY WOMEN PS,2024,95.28
KALABURAGI CITY,STATION BAZAR PS,2018,64.91
KALABURAGI CITY,STATION BAZAR PS,2019,70.32
KALABURAGI CITY,STATION BAZAR PS,2020,75.73
KALABURAGI CITY,STATION BAZAR PS,2021,81.14
KALABURAGI CITY,STATION BAZAR PS,2022,86.55
KALABURAGI CITY,STATION BAZAR PS,2023,91.96
KALABURAGI CITY,STATION BAZAR PS,2024,97.37
KALABURAGI CITY,ASHOKNAGAR PS,2019,66.8
KALABURAGI CITY,ASHOKNAGAR PS,2020,73.48
KALABURAGI CITY,ASHOKNAGAR PS,2021,80.16
KALABURAGI CITY,ASHOKNAGAR PS,2022,86.84
KALABURAGI CITY,ASHOKNAGAR PS,2023,93.52
KALABURAGI CITY,ASHOKNAGAR PS,2024,100.2
KALABURAGI CITY,FERHATABAD PS,2019,68.67
KALABURAGI CITY,FERHATABAD PS,2020,75.53
KALABURAGI CITY,FERHATABAD PS,2021,82.4
KALABURAGI CITY,FERHATABAD PS,2022,89.27
KALABURAGI CITY,FERHATABAD PS,2023,96.13
KALABURAGI CITY,FERHATABAD PS,2024,103.0
KALABURAGI CITY,UNIVERSITY PS,2017,77.0
KALABURAGI CITY,UNIVERSITY PS,2018,82.5
KALABURAGI CITY,UNIVERSITY PS,2019,88.0
KALABURAGI CITY,UNIVERSITY PS,2020,93.5
KALABURAGI CITY,UNIVERSITY PS,2021,99.0
KALABURAGI CITY,UNIVERSITY PS,2022,104.5
KALABURAGI CITY,UNIVERSITY PS,2023,110.0
KALABURAGI CITY,UNIVERSITY PS,2024,115.5
KALABURAGI CITY,CHOWK PS,2019,80.13
KALABURAGI CITY,CHOWK PS,2020,88.15
KALABURAGI CITY,CHOWK PS,2021,96.16
KALABURAGI CITY,CHOWK PS,2022,104.17
KALABURAGI CITY,CHOWK PS,2023,112.19
KALABURAGI CITY,CHOWK PS,2024,120.2
KALABURAGI CITY,BRAHMAPUR PS,2019,91.47
KALABURAGI CITY,BRAHMAPUR PS,2020,100.61
KALABURAGI CITY,BRAHMAPUR PS,2021,109.76
KALABURAGI CITY,BRAHMAPUR PS,2022,118.91
KALABURAGI CITY,BRAHMAPUR PS,2023,128.05
KALABURAGI CITY,BRAHMAPUR PS,2024,137.2
KALABURAGI CITY,KALABURAGI TRAFFIC I PS,2019,99.07
KALABURAGI CITY,KALABURAGI TRAFFIC I PS,2020,108.97
KALABURAGI CITY,KALABURAGI TRAFFIC I PS,2021,118.88
KALABURAGI CITY,KALABURAGI TRAFFIC I PS,2022,128.79
KALABURAGI CITY,KALABURAGI TRAFFIC I PS,2023,138.69
KALABURAGI CITY,KALABURAGI TRAFFIC I PS,2024,148.6
KALABURAGI CITY,RAGAVENDRANAGAR PS,2019,107.73
KALABURAGI CITY,RAGAVENDRANAGAR PS,2020,118.51
KALABURAGI CITY,RAGAVENDRANAGAR PS,2021,129.28
KALABURAGI CITY,RAGAVENDRANAGAR PS,2022,140.05
KALABURAGI CITY,RAGAVENDRANAGAR PS,2023,150.83
KALABURAGI CITY,RAGAVENDRANAGAR PS,2024,161.6
KALABURAGI CITY,SUB URBAN PS,2019,174.67
KALABURAGI CITY,SUB URBAN PS,2020,192.13
KALABURAGI CITY,SUB URBAN PS,2021,209.6
KALABURAGI CITY,SUB URBAN PS,2022,227.07
KALABURAGI CITY,SUB URBAN PS,2023,244.53
KALABURAGI CITY,SUB URBAN PS,2024,262.0
KALABURAGI CITY,KALABURAGI TRAFFIC II PS,2019,177.87
KALABURAGI CITY,KALABURAGI TRAFFIC II PS,2020,195.65
KALABURAGI CITY,KALABURAGI TRAFFIC II PS,2021,213.44
KALABURAGI CITY,KALABURAGI TRAFFIC II PS,2022,231.23
KALABURAGI CITY,KALABURAGI TRAFFIC II PS,2023,249.01
KALABURAGI CITY,KALABURAGI TRAFFIC II PS,2024,266.8
KARNATAKA RAILWAYS,MANGALURU RLY PS,2019,4.53
KARNATAKA RAILWAYS,MANGALURU RLY PS,2020,4.99
KARNATAKA RAILWAYS,MANGALURU RLY PS,2021,5.44
KARNATAKA RAILWAYS,MANGALURU RLY PS,2022,5.89
KARNATAKA RAILWAYS,MANGALURU RLY PS,2023,6.35
KARNATAKA RAILWAYS,MANGALURU RLY PS,2024,6.8
KARNATAKA RAILWAYS,BANGARPET RLY PS,2019,4.8
KARNATAKA RAILWAYS,BANGARPET RLY PS,2020,5.28
KARNATAKA RAILWAYS,BANGARPET RLY PS,2021,5.76
KARNATAKA RAILWAYS,BANGARPET RLY PS,2022,6.24
KARNATAKA RAILWAYS,BANGARPET RLY PS,2023,6.72
KARNATAKA RAILWAYS,BANGARPET RLY PS,2024,7.2
KARNATAKA RAILWAYS,SHIVAMOGGA RLY PS,2020,6.6
KARNATAKA RAILWAYS,SHIVAMOGGA RLY PS,2021,7.7
KARNATAKA RAILWAYS,SHIVAMOGGA RLY PS,2022,8.8
KARNATAKA RAILWAYS,SHIVAMOGGA RLY PS,2023,9.9
KARNATAKA RAILWAYS,BYAPPANAHALLI RLY PS,2018,6.86
KARNATAKA RAILWAYS,BYAPPANAHALLI RLY PS,2019,7.43
KARNATAKA RAILWAYS,BYAPPANAHALLI RLY PS,2020,8.0
KARNATAKA RAILWAYS,BYAPPANAHALLI RLY PS,2021,8.57
KARNATAKA RAILWAYS,BYAPPANAHALLI RLY PS,2022,9.14
KARNATAKA RAILWAYS,BYAPPANAHALLI RLY PS,2023,9.71
KARNATAKA RAILWAYS,BYAPPANAHALLI RLY PS,2024,10.29
KARNATAKA RAILWAYS,DAVANAGERE RLY PS,2017,8.64
KARNATAKA RAILWAYS,DAVANAGERE RLY PS,2018,9.26
KARNATAKA RAILWAYS,DAVANAGERE RLY PS,2019,9.87
KARNATAKA RAILWAYS,DAVANAGERE RLY PS,2020,10.49
KARNATAKA RAILWAYS,DAVANAGERE RLY PS,2021,11.11
KARNATAKA RAILWAYS,DAVANAGERE RLY PS,2022,11.73
KARNATAKA RAILWAYS,DAVANAGERE RLY PS,2023,12.34
KARNATAKA RAILWAYS,DAVANAGERE RLY PS,2024,12.96
KARNATAKA RAILWAYS,BALLARI RLY PS,2019,9.87
KARNATAKA RAILWAYS,BALLARI RLY PS,2020,10.85
KARNATAKA RAILWAYS,BALLARI RLY PS,2021,11.84
KARNATAKA RAILWAYS,BALLARI RLY PS,2022,12.83
KARNATAKA RAILWAYS,BALLARI RLY PS,2023,13.81
KARNATAKA RAILWAYS,BALLARI RLY PS,2024,14.8
KARNATAKA RAILWAYS,BIDAR RLY PS,2019,9.87
KARNATAKA RAILWAYS,BIDAR RLY PS,2020,10.85
KARNATAKA RAILWAYS,BIDAR RLY PS,2021,11.84
KARNATAKA RAILWAYS,BIDAR RLY PS,2022,12.83
KARNATAKA RAILWAYS,BIDAR RLY PS,2023,13.81
KARNATAKA RAILWAYS,BIDAR RLY PS,2024,14.8
KARNATAKA RAILWAYS,VIJAYAPURA RLY PS,2019,12.13
KARNATAKA RAILWAYS,VIJAYAPURA RLY PS,2020,13.35
KARNATAKA RAILWAYS,VIJAYAPURA RLY PS,2021,14.56
KARNATAKA RAILWAYS,VIJAYAPURA RLY PS,2022,15.77
KARNATAKA RAILWAYS,VIJAYAPURA RLY PS,2023,16.99
KARNATAKA RAILWAYS,VIJAYAPURA RLY PS,2024,18.2
KARNATAKA RAILWAYS,GADAG RLY PS,2019,13.47
KARNATAKA RAILWAYS,GADAG RLY PS,2020,14.81
KARNATAKA RAILWAYS,GADAG RLY PS,2021,16.16
KARNATAKA RAILWAYS,GADAG RLY PS,2022,17.51
KARNATAKA RAILWAYS,GADAG RLY PS,2023,18.85
KARNATAKA RAILWAYS,GADAG RLY PS,2024,20.2
KARNATAKA RAILWAYS,BENGALURU RURAL RLY PS,2019,14.72
KARNATAKA RAILWAYS,BENGALURU RURAL RLY PS,2020,16.19
KARNATAKA RAILWAYS,BENGALURU RURAL RLY PS,2021,17.66
KARNATAKA RAILWAYS,BENGALURU RURAL RLY PS,2022,19.14
KARNATAKA RAILWAYS,BENGALURU RURAL RLY PS,2023,20.61
KARNATAKA RAILWAYS,BENGALURU RURAL RLY PS,2024,22.08
KARNATAKA RAILWAYS,ARASIKERE RLY PS,2019,15.6
KARNATAKA RAILWAYS,ARASIKERE RLY PS,2020,17.16
KARNATAKA RAILWAYS,ARASIKERE RLY PS,2021,18.72
KARNATAKA RAILWAYS,ARASIKERE RLY PS,2022,20.28
KARNATAKA RAILWAYS,ARASIKERE RLY PS,2023,21.84
KARNATAKA RAILWAYS,ARASIKERE RLY PS,2024,23.4
KARNATAKA RAILWAYS,BELAGAVI RLY PS,2019,21.07
KARNATAKA RAILWAYS,BELAGAVI RLY PS,2020,23.17
KARNATAKA RAILWAYS,BELAGAVI RLY PS,2021,25.28
KARNATAKA RAILWAYS,BELAGAVI RLY PS,2022,27.39
KARNATAKA RAILWAYS,BELAGAVI RLY PS,2023,29.49
KARNATAKA RAILWAYS,BELAGAVI RLY PS,2024,31.6
KARNATAKA RAILWAYS,HUBBALLI RLY PS,2019,25.2
KARNATAKA RAILWAYS,HUBBALLI RLY PS,2020,27.72
KARNATAKA RAILWAYS,HUBBALLI RLY PS,2021,30.24
KARNATAKA RAILWAYS,HUBBALLI RLY PS,2022,32.76
KARNATAKA RAILWAYS,HUBBALLI RLY PS,2023,35.28
KARNATAKA RAILWAYS,HUBBALLI RLY PS,2024,37.8
KARNATAKA RAILWAYS,MYSURU RLY PS,2019,26.8
KARNATAKA RAILWAYS,MYSURU RLY PS,2020,29.48
KARNATAKA RAILWAYS,MYSURU RLY PS,2021,32.16
KARNATAKA RAILWAYS,MYSURU RLY PS,2022,34.84
KARNATAKA RAILWAYS,MYSURU RLY PS,2023,37.52
KARNATAKA RAILWAYS,MYSURU RLY PS,2024,40.2
KARNATAKA RAILWAYS,BENGALURU CANTONMENT RLY PS,2019,32.67
KARNATAKA RAILWAYS,BENGALURU CANTONMENT RLY PS,2020,35.93
KARNATAKA RAILWAYS,BENGALURU CANTONMENT RLY PS,2021,39.2
KARNATAKA RAILWAYS,BENGALURU CANTONMENT RLY PS,2022,42.47
KARNATAKA RAILWAYS,BENGALURU CANTONMENT RLY PS,2023,45.73
KARNATAKA RAILWAYS,BENGALURU CANTONMENT RLY PS,2024,49.0
KARNATAKA RAILWAYS,RAICHUR RLY PS,2019,39.07
KARNATAKA RAILWAYS,RAICHUR RLY PS,2020,42.97
KARNATAKA RAILWAYS,RAICHUR RLY PS,2021,46.88
KARNATAKA RAILWAYS,RAICHUR RLY PS,2022,50.79
KARNATAKA RAILWAYS,RAICHUR RLY PS,2023,54.69
KARNATAKA RAILWAYS,RAICHUR RLY PS,2024,58.6
KARNATAKA RAILWAYS,BENGALURU CITY RLY PS,2017,42.51
KARNATAKA RAILWAYS,BENGALURU CITY RLY PS,2018,45.55
KARNATAKA RAILWAYS,BENGALURU CITY RLY PS,2019,48.59
KARNATAKA RAILWAYS,BENGALURU CITY RLY PS,2020,51.62
KARNATAKA RAILWAYS,BENGALURU CITY RLY PS,2021,54.66
KARNATAKA RAILWAYS,BENGALURU CITY RLY PS,2022,57.7
KARNATAKA RAILWAYS,BENGALURU CITY RLY PS,2023,60.73
KARNATAKA RAILWAYS,BENGALURU CITY RLY PS,2024,63.77
KARNATAKA RAILWAYS,WADI RLY PS,2021,43.6
KARNATAKA RAILWAYS,WADI RLY PS,2022,50.87
KARNATAKA RAILWAYS,WADI RLY PS,2023,58.13
KARNATAKA RAILWAYS,WADI RLY PS,2024,65.4
KODAGU,KODAGU CEN CRIME PS,2023,9.6
KODAGU,KODAGU CEN CRIME PS,2024,14.4
KODAGU,MADIKERI TRAFFIC PS,2019,14.8
KODAGU,MADIKERI TRAFFIC PS,2020,16.28
KODAGU,MADIKERI TRAFFIC PS,2021,17.76
KODAGU,MADIKERI TRAFFIC PS,2022,19.24
KODAGU,MADIKERI TRAFFIC PS,2023,20.72
KODAGU,MADIKERI TRAFFIC PS,2024,22.2
KODAGU,KODAGU WOMEN PS,2019,19.47
KODAGU,KODAGU WOMEN PS,2020,21.41
KODAGU,KODAGU WOMEN PS,2021,23.36
KODAGU,KODAGU WOMEN PS,2022,25.31
KODAGU,KODAGU WOMEN PS,2023,27.25
KODAGU,KODAGU WOMEN PS,2024,29.2
KODAGU,BHAGAMANDALA PS,2018,20.8
KODAGU,BHAGAMANDALA PS,2019,22.53
KODAGU,BHAGAMANDALA PS,2020,24.27
KODAGU,BHAGAMANDALA PS,2021,26.0
KODAGU,BHAGAMANDALA PS,2022,27.73
KODAGU,BHAGAMANDALA PS,2023,29.47
KODAGU,BHAGAMANDALA PS,2024,31.2
KODAGU,SRIMANGALA PS,2017,21.3
KODAGU,SRIMANGALA PS,2018,22.82
KODAGU,SRIMANGALA PS,2019,24.34
KODAGU,SRIMANGALA PS,2020,25.86
KODAGU,SRIMANGALA PS,2021,27.39
KODAGU,SRIMANGALA PS,2022,28.91
KODAGU,SRIMANGALA PS,2023,30.43
KODAGU,SRIMANGALA PS,2024,31.95
KODAGU,KUTTA PS,2019,25.2
KODAGU,KUTTA PS,2020,27.72
KODAGU,KUTTA PS,2021,30.24
KODAGU,KUTTA PS,2022,32.76
KODAGU,KUTTA PS,2023,35.28
KODAGU,KUTTA PS,2024,37.8
KODAGU,KUSHALNAGAR TRAFFIC PS,2018,33.03
KODAGU,KUSHALNAGAR TRAFFIC PS,2019,35.78
KODAGU,KUSHALNAGAR TRAFFIC PS,2020,38.53
KODAGU,KUSHALNAGAR TRAFFIC PS,2021,41.29
KODAGU,KUSHALNAGAR TRAFFIC PS,2022,44.04
KODAGU,KUSHALNAGAR TRAFFIC PS,2023,46.79
KODAGU,KUSHALNAGAR TRAFFIC PS,2024,49.54
KODAGU,KUSHALNAGAR TOWN PS,2018,33.71
KODAGU,KUSHALNAGAR TOWN PS,2019,36.52
KODAGU,KUSHALNAGAR TOWN PS,2020,39.33
KODAGU,KUSHALNAGAR TOWN PS,2021,42.14
KODAGU,KUSHALNAGAR TOWN PS,2022,44.95
KODAGU,KUSHALNAGAR TOWN PS,2023,47.76
KODAGU,KUSHALNAGAR TOWN PS,2024,50.57
KODAGU,NAPOKLU PS,2018,33.71
KODAGU,NAPOKLU PS,2019,36.52
KODAGU,NAPOKLU PS,2020,39.33
KODAGU,NAPOKLU PS,2021,42.14
KODAGU,NAPOKLU PS,2022,44.95
KODAGU,NAPOKLU PS,2023,47.76
KODAGU,NAPOKLU PS,2024,50.57
KODAGU,MADIKERI TOWN PS,2019,37.87
KODAGU,MADIKERI TOWN PS,2020,41.65
KODAGU,MADIKERI TOWN PS,2021,45.44
KODAGU,MADIKERI TOWN PS,2022,49.23
KODAGU,MADIKERI TOWN PS,2023,53.01
KODAGU,MADIKERI TOWN PS,2024,56.8
KODAGU,SUNTICOPPA PS,2019,45.6
KODAGU,SUNTICOPPA PS,2020,50.16
KODAGU,SUNTICOPPA PS,2021,54.72
KODAGU,SUNTICOPPA PS,2022,59.28
KODAGU,SUNTICOPPA PS,2023,63.84
KODAGU,SUNTICOPPA PS,2024,68.4
KODAGU,SIDDAPURA PS,2019,52.27
KODAGU,SIDDAPURA PS,2020,57.49
KODAGU,SIDDAPURA PS,2021,62.72
KODAGU,SIDDAPURA PS,2022,67.95
KODAGU,SIDDAPURA PS,2023,73.17
KODAGU,SIDDAPURA PS,2024,78.4
KODAGU,PONNAMPET PS,2019,59.2
KODAGU,PONNAMPET PS,2020,65.12
KODAGU,PONNAMPET PS,2021,71.04
KODAGU,PONNAMPET PS,2022,76.96
KODAGU,PONNAMPET PS,2023,82.88
KODAGU,PONNAMPET PS,2024,88.8
KODAGU,VIRAJPET TOWN PS,2019,64.8
KODAGU,VIRAJPET TOWN PS,2020,71.28
KODAGU,VIRAJPET TOWN PS,2021,77.76
KODAGU,VIRAJPET TOWN PS,2022,84.24
KODAGU,VIRAJPET TOWN PS,2023,90.72
KODAGU,VIRAJPET TOWN PS,2024,97.2
KODAGU,MADIKERI RURAL PS,2019,65.33
KODAGU,MADIKERI RURAL PS,2020,71.87
KODAGU,MADIKERI RURAL PS,2021,78.4
KODAGU,MADIKERI RURAL PS,2022,84.93
KODAGU,MADIKERI RURAL PS,2023,91.47
KODAGU,MADIKERI RURAL PS,2024,98.0
KODAGU,GONIKOPPA PS,2019,68.4
KODAGU,GONIKOPPA PS,2020,75.24
KODAGU,GONIKOPPA PS,2021,82.08
KODAGU,GONIKOPPA PS,2022,88.92
KODAGU,GONIKOPPA PS,2023,95.76
KODAGU,GONIKOPPA PS,2024,102.6
KODAGU,VIRAJPET RURAL PS,2019,77.2
KODAGU,VIRAJPET RURAL PS,2020,84.92
KODAGU,VIRAJPET RURAL PS,2021,92.64
KODAGU,VIRAJPET RURAL PS,2022,100.36
KODAGU,VIRAJPET RURAL PS,2023,108.08
KODAGU,VIRAJPET RURAL PS,2024,115.8
KODAGU,KUSHALANAGAR RURAL PS,2019,77.33
KODAGU,KUSHALANAGAR RURAL PS,2020,85.07
KODAGU,KUSHALANAGAR RURAL PS,2021,92.8
KODAGU,KUSHALANAGAR RURAL PS,2022,100.53
KODAGU,KUSHALANAGAR RURAL PS,2023,108.27
KODAGU,KUSHALANAGAR RURAL PS,2024,116.0
KODAGU,SOMWARPET PS,2019,78.53
KODAGU,SOMWARPET PS,2020,86.39
KODAGU,SOMWARPET PS,2021,94.24
KODAGU,SOMWARPET PS,2022,102.09
KODAGU,SOMWARPET PS,2023,109.95
KODAGU,SOMWARPET PS,2024,117.8
KODAGU,SHANIVARASANTHE PS,2019,88.27
KODAGU,SHANIVARASANTHE PS,2020,97.09
KODAGU,SHANIVARASANTHE PS,2021,105.92
KODAGU,SHANIVARASANTHE PS,2022,114.75
KODAGU,SHANIVARASANTHE PS,2023,123.57
KODAGU,SHANIVARASANTHE PS,2024,132.4
KOLAR,GOWNAPALLI PS,2020,9.87
KOLAR,GOWNAPALLI PS,2021,11.1
KOLAR,GOWNAPALLI PS,2022,12.33
KOLAR,GOWNAPALLI PS,2023,13.57
KOLAR,GOWNAPALLI PS,2024,14.8
KOLAR,GULPET PS,2019,11.87
KOLAR,GULPET PS,2020,13.05
KOLAR,GULPET PS,2021,14.24
KOLAR,GULPET PS,2022,15.43
KOLAR,GULPET PS,2023,16.61
KOLAR,GULPET PS,2024,17.8
KOLAR,KOLAR CEN CRIME PS,2019,14.4
KOLAR,KOLAR CEN CRIME PS,2020,15.84
KOLAR,KOLAR CEN CRIME PS,2021,17.28
KOLAR,KOLAR CEN CRIME PS,2022,18.72
KOLAR,KOLAR CEN CRIME PS,2023,20.16
KOLAR,KOLAR CEN CRIME PS,2024,21.6
KOLAR,RAYALPAD PS,2020,17.76
KOLAR,RAYALPAD PS,2021,19.98
KOLAR,RAYALPAD PS,2022,22.2
KOLAR,RAYALPAD PS,2023,24.42
KOLAR,RAYALPAD PS,2024,26.64
KOLAR,KOLAR TOWN PS,2016,18.27
KOLAR,KOLAR TOWN PS,2017,19.41
KOLAR,KOLAR TOWN PS,2018,20.55
KOLAR,KOLAR TOWN PS,2019,21.69
KOLAR,KOLAR TOWN PS,2020,22.83
KOLAR,KOLAR TOWN PS,2021,23.97
KOLAR,KOLAR TOWN PS,2022,25.12
KOLAR,KOLAR TOWN PS,2023,26.26
KOLAR,KOLAR TOWN PS,2024,27.4
KOLAR,KOLAR WOMEN PS,2019,19.6
KOLAR,KOLAR WOMEN PS,2020,21.56
KOLAR,KOLAR WOMEN PS,2021,23.52
KOLAR,KOLAR WOMEN PS,2022,25.48
KOLAR,KOLAR WOMEN PS,2023,27.44
KOLAR,KOLAR WOMEN PS,2024,29.4
KOLAR,MULBAGAL RURAL PS,2017,22.08
KOLAR,MULBAGAL RURAL PS,2018,23.66
KOLAR,MULBAGAL RURAL PS,2019,25.23
KOLAR,MULBAGAL RURAL PS,2020,26.81
KOLAR,MULBAGAL RURAL PS,2021,28.39
KOLAR,MULBAGAL RURAL PS,2022,29.97
KOLAR,MULBAGAL RURAL PS,2023,31.54
KOLAR,MULBAGAL RURAL PS,2024,33.12
KOLAR,MULBAGAL TOWN PS,2017,22.08
KOLAR,MULBAGAL TOWN PS,2018,23.66
KOLAR,MULBAGAL TOWN PS,2019,25.23
KOLAR,MULBAGAL TOWN PS,2020,26.81
KOLAR,MULBAGAL TOWN PS,2021,28.39
KOLAR,MULBAGAL TOWN PS,2022,29.97
KOLAR,MULBAGAL TOWN PS,2023,31.54
KOLAR,MULBAGAL TOWN PS,2024,33.12
KOLAR,KOLAR TRAFFIC PS,2023,23.2
KOLAR,KOLAR TRAFFIC PS,2024,34.8
KOLAR,VEMAGAL PS,2017,27.0
KOLAR,VEMAGAL PS,2018,28.93
KOLAR,VEMAGAL PS,2019,30.86
KOLAR,VEMAGAL PS,2020,32.79
KOLAR,VEMAGAL PS,2021,34.71
KOLAR,VEMAGAL PS,2022,36.64
KOLAR,VEMAGAL PS,2023,38.57
KOLAR,VEMAGAL PS,2024,40.5
KOLAR,NANGLI PS,2022,28.0
KOLAR,NANGLI PS,2023,35.0
KOLAR,NANGLI PS,2024,42.0
KOLAR,MASTI PS,2020,29.6
KOLAR,MASTI PS,2021,33.3
KOLAR,MASTI PS,2022,37.0
KOLAR,MASTI PS,2023,40.7
KOLAR,MASTI PS,2024,44.4
KOLAR,SRINIVASAPURA PS,2020,46.08
KOLAR,SRINIVASAPURA PS,2021,51.84
KOLAR,SRINIVASAPURA PS,2022,57.6
KOLAR,SRINIVASAPURA PS,2023,63.36
KOLAR,SRINIVASAPURA PS,2024,69.12
KOLAR,KOLAR RURAL PS,2019,58.4
KOLAR,KOLAR RURAL PS,2020,64.24
KOLAR,KOLAR RURAL PS,2021,70.08
KOLAR,KOLAR RURAL PS,2022,75.92
KOLAR,KOLAR RURAL PS,2023,81.76
